2022-07-09T00:00:00,7E-06
2022-07-10T00:00:00,1.6E-05
2022-07-11T00:00:00,2.2E-05
2022-07-12T00:00:00,1.7E-05
2022-07-13T00:00:00,-6E-06
2022-07-14T00:00:00,-5.1E-05
2022-07-15T00:00:00,-0.000114
2022-07-16T00:00:00,-0.000181
2022-07-17T00:00:00,-0.000246
2022-07-18T00:00:00,-0.000296
2022-07-19T00:00:00,-0.000343
2022-07-20T00:00:00,-0.000385
2022-07-21T00:00:00,-0.000422
2022-07-22T00:00:00,-0.00045
2022-07-23T00:00:00,6E-06
2022-07-24T00:00:00,6.7E-05
2022-07-25T00:00:00,0.000164
2022-07-26T00:00:00,0.000279
2022-07-27T00:00:00,0.000387
2022-07-28T00:00:00,0.000477
2022-07-29T00:00:00,0.000557
2022-07-30T00:00:00,0.000653
2022-07-31T00:00:00,0.000739
2022-08-01T00:00:00,0.000806
2022-08-02T00:00:00,0.000265
2022-08-03T00:00:00,0.000062
2022-08-04T00:00:00,-0.000313
2022-08-05T00:00:00,-0.000769
2022-08-06T00:00:00,-0.001225
2022-08-07T00:00:00,-2E-05
2022-08-08T00:00:00,-9.1E-05
2022-08-09T00:00:00,-0.000185
2022-08-10T00:00:00,-0.000275
2022-08-11T00:00:00,-0.000332
2022-08-12T00:00:00,-0.000328
2022-08-13T00:00:00,-0.000185
2022-08-14T00:00:00,0.000085
2022-08-15T00:00:00,0.000434
2022-08-16T00:00:00,0.00082
2022-08-17T00:00:00,0.000318
2022-08-18T00:00:00,0.000344
2022-08-19T00:00:00,0.000364
2022-08-20T00:00:00,0.000392
2022-08-21T00:00:00,0.000411
2022-08-22T00:00:00,-7E-06
2022-08-23T00:00:00,-0.000041
2022-08-24T00:00:00,-0.000085
2022-08-25T00:00:00,-0.000132
2022-08-26T00:00:00,-0.000183
2022-08-27T00:00:00,-0.000229
2022-08-28T00:00:00,-0.000308
2022-08-29T00:00:00,-0.000427
2022-08-30T00:00:00,-0.000573
2022-08-31T00:00:00,-0.000732
2022-09-01T00:00:00,-0.000351
2022-09-02T00:00:00,-0.000363
2022-09-03T00:00:00,-0.000349
2022-09-04T00:00:00,-0.000312
2022-09-05T00:00:00,-0.000261
2022-09-06T00:00:00,-0.00014
2022-09-07T00:00:00,-0.000081
2022-09-08T00:00:00,0.00005
2022-09-09T00:00:00,0.000227
2022-09-10T00:00:00,0.000428
2022-09-11T00:00:00,0.000236
2022-09-12T00:00:00,0.000261
2022-09-13T00:00:00,0.000281
2022-09-14T00:00:00,0.00029
2022-09-15T00:00:00,0.000296
2022-09-16T00:00:00,0.000295
2022-09-17T00:00:00,0.000295
2022-09-18T00:00:00,0.000295
2022-09-19T00:00:00,0.000293
2022-09-20T00:00:00,0.000297
2022-09-21T00:00:00,-0.000258
2022-09-22T00:00:00,-0.000204
2022-09-23T00:00:00,-0.000173
2022-09-24T00:00:00,-0.000157
2022-09-25T00:00:00,-0.000157
2022-09-26T00:00:00,0.000312
2022-09-27T00:00:00,0.000476
2022-09-28T00:00:00,0.000579
2022-09-29T00:00:00,0.000646
2022-09-30T00:00:00,0.000689
2022-10-01T00:00:00,-0.00029
2022-10-02T00:00:00,-0.000385
2022-10-03T00:00:00,-0.000472
2022-10-04T00:00:00,-0.000564
2022-10-05T00:00:00,-0.000666
2022-10-06T00:00:00,-0.00075
2022-10-07T00:00:00,-0.000816
2022-10-08T00:00:00,-0.000904
2022-10-09T00:00:00,-0.000998
2022-10-10T00:00:00,-0.001075
2022-10-11T00:00:00,-0.001177
2022-10-12T00:00:00,-0.001314
2022-10-13T00:00:00,-0.001452
2022-10-14T00:00:00,-0.001578
2022-10-15T00:00:00,-0.00174
2022-10-16T00:00:00,-0.001866
2022-10-17T00:00:00,-0.001993
2022-10-18T00:00:00,-0.002151
2022-10-19T00:00:00,-0.002338
2022-10-20T00:00:00,-0.00241
2022-10-21T00:00:00,-0.00247
2022-10-22T00:00:00,-0.002511
2022-10-23T00:00:00,-0.002453
2022-10-24T00:00:00,-0.002468
2022-10-25T00:00:00,-0.002422
2022-10-26T00:00:00,-0.002438
2022-10-27T00:00:00,-0.00243
2022-10-28T00:00:00,-0.00247
2022-10-29T00:00:00,-0.002541
2022-10-30T00:00:00,-0.002569
2022-10-31T00:00:00,-0.002655
2022-11-01T00:00:00,-0.002739
2022-11-02T00:00:00,-0.002808
2022-11-03T00:00:00,-0.0029
2022-11-04T00:00:00,-0.003038
2022-11-05T00:00:00,-0.003136
2022-11-06T00:00:00,-0.00319
2022-11-07T00:00:00,-0.003279
2022-11-08T00:00:00,-0.003365
2022-11-09T00:00:00,-0.003417
2022-11-10T00:00:00,-0.003538
2022-11-11T00:00:00,-0.003601
2022-11-12T00:00:00,-0.003591
2022-11-13T00:00:00,-0.003596
2022-11-14T00:00:00,-0.003719
2022-11-15T00:00:00,-0.003737
2022-11-16T00:00:00,-0.003786
2022-11-17T00:00:00,-0.003872
2022-11-18T00:00:00,-0.003939
2022-11-19T00:00:00,-0.004028
2022-11-20T00:00:00,-0.004166
2022-11-21T00:00:00,-0.004216
2022-11-22T00:00:00,-0.004337
2022-11-23T00:00:00,-0.004337
2022-11-24T00:00:00,-0.004488
2022-11-25T00:00:00,-0.004511
2022-11-26T00:00:00,-0.004564
2022-11-27T00:00:00,-0.004653
2022-11-28T00:00:00,-0.004723
2022-11-29T00:00:00,-0.004808
2022-11-30T00:00:00,-0.004854
2022-12-01T00:00:00,-0.004872
2022-12-02T00:00:00,-0.004964
2022-12-03T00:00:00,-0.004927
2022-12-04T00:00:00,-0.00505
2022-12-05T00:00:00,-0.004996
2022-12-06T00:00:00,-0.00503
2022-12-07T00:00:00,-0.005023
2022-12-08T00:00:00,-0.005005
2022-12-09T00:00:00,-0.005
2022-12-10T00:00:00,-0.005118
2022-12-11T00:00:00,-0.005264
2022-12-12T00:00:00,-0.005458
2022-12-13T00:00:00,-0.005536
2022-12-14T00:00:00,-0.005715
